date,geography,geography code,Country of birth: Total; measures: Value,Country of birth: Europe; measures: Value,Country of birth: Europe: United Kingdom; measures: Value,Country of birth: Europe: EU countries; measures: Value,Country of birth: Europe: EU countries: European Union EU14; measures: Value,Country of birth: Europe: EU countries: European Union EU8; measures: Value,Country of birth: Europe: EU countries: European Union EU2; measures: Value,Country of birth: Europe: EU countries: All other EU countries; measures: Value,Country of birth: Europe: Non-EU countries; measures: Value,Country of birth: Europe: Non-EU countries: All other non-EU countries; measures: Value,Country of birth: Africa; measures: Value,Country of birth: Middle East and Asia; measures: Value,Country of birth: The Americas and the Caribbean; measures: Value,Country of birth: Antarctica and Oceania (including Australasia) and Other; measures: Value,Country of birth: British Overseas ; measures: Value
2021,Sandwell 016E,E01010069,2648,1925,1774,144,52,65,27,0,7,7,144,549,27,1,2
2021,Sandwell 016F,E01010071,1766,1438,1313,124,40,67,17,0,1,1,46,256,23,1,2
2021,Sandwell 017A,E01009947,2393,1948,1788,148,71,57,20,0,12,12,53,371,21,0,0
2021,Sandwell 017B,E01009992,1801,1351,1114,232,51,169,10,2,5,5,39,377,26,0,8
2021,Sandwell 017C,E01009993,1953,1573,1411,150,36,106,8,0,12,12,38,305,36,0,1
2021,Sandwell 017D,E01010103,2234,1608,1396,199,52,127,19,1,13,13,82,486,46,0,12
2021,Sandwell 017E,E01010104,1757,1365,1115,242,64,175,3,0,8,8,49,311,31,0,1
2021,Sandwell 017F,E01010105,1656,995,793,191,75,107,8,1,11,11,45,584,27,0,5
2021,Sandwell 018A,E01009981,2067,1755,1631,123,38,73,12,0,1,1,29,255,28,0,0
2021,Sandwell 018C,E01009985,1816,1401,1218,174,53,103,18,0,9,9,43,336,34,0,2
2021,Sandwell 018F,E01033888,1519,1069,907,149,42,75,30,2,13,13,59,362,27,0,2
2021,Sandwell 018G,E01033889,1949,1434,1215,202,53,137,11,1,17,17,52,433,27,1,2
2021,Sandwell 019A,E01009986,1682,1146,994,146,61,83,2,0,6,6,42,466,27,0,1
2021,Sandwell 019B,E01009987,1483,1034,901,127,46,69,12,0,6,6,26,400,23,0,0
2021,Sandwell 019C,E01009989,1978,1404,1236,143,65,63,15,0,25,25,39,500,33,2,0
2021,Sandwell 019D,E01010106,1914,1241,993,236,75,130,31,0,12,12,69,558,43,0,3
2021,Sandwell 020A,E01009988,2830,2049,1808,234,81,129,21,3,7,7,106,619,52,2,2
2021,Sandwell 020B,E01010101,2058,1555,1315,224,46,161,16,1,16,16,58,391,53,0,1
2021,Sandwell 020C,E01010102,1883,1176,991,178,51,118,9,0,7,7,49,606,49,1,2
2021,Sandwell 020D,E01010107,2187,1425,1237,178,57,92,29,0,10,10,65,625,66,1,5
2021,Sandwell 021A,E01010015,2029,1563,1479,78,31,26,20,1,6,6,40,376,45,2,3
2021,Sandwell 021B,E01010016,1837,1373,1257,110,38,47,24,1,6,6,46,381,34,2,1
2021,Sandwell 021C,E01010018,2442,1982,1836,123,47,50,24,2,23,23,91,293,73,0,3
2021,Sandwell 021D,E01010072,2351,1990,1701,264,75,153,36,0,25,25,59,270,31,0,1
2021,Sandwell 021E,E01010073,1664,1310,1211,95,27,44,23,1,4,4,41,272,40,1,0
2021,Sandwell 022A,E01010077,1630,1506,1452,44,19,20,5,0,10,10,28,83,9,4,0
2021,Sandwell 022B,E01010079,1491,1408,1379,26,14,6,6,0,3,3,3,68,12,0,0
2021,Sandwell 022C,E01010080,1990,1703,1580,116,35,72,9,0,7,7,81,132,72,0,2
2021,Sandwell 022D,E01010081,1563,1470,1405,61,24,18,17,2,4,4,9,70,13,1,0
2021,Sandwell 022E,E01010082,2313,2060,1967,79,50,21,5,3,14,14,45,181,26,0,1
2021,Sandwell 022F,E01010083,1869,1717,1622,78,15,48,11,4,17,17,40,82,30,0,0
2021,Sandwell 022G,E01010084,1635,1471,1305,139,27,103,6,3,27,27,36,111,17,0,0
2021,Sandwell 023A,E01010046,2941,1904,1662,213,106,72,35,0,29,29,143,848,43,2,1
2021,Sandwell 023B,E01010047,2149,1287,1147,127,68,39,18,2,13,13,59,767,35,1,0
2021,Sandwell 023C,E01010048,1870,838,652,173,113,35,25,0,13,13,123,881,28,0,0
2021,Sandwell 023D,E01010049,1718,815,665,146,76,27,43,0,4,4,50,827,23,1,2
2021,Sandwell 023E,E01010050,1741,993,889,96,61,20,14,1,8,8,36,684,27,0,1
2021,Sandwell 023F,E01010052,1480,937,853,83,37,29,17,0,1,1,32,483,27,1,0
2021,Sandwell 023G,E01010053,2269,1519,1416,87,44,31,12,0,16,16,127,559,61,0,3
2021,Sandwell 024A,E01010017,1977,1520,1319,185,45,76,64,0,16,16,66,354,34,1,2
2021,Sandwell 024B,E01010019,1997,1330,1142,177,72,72,33,0,11,11,50,583,30,2,2
2021,Sandwell 024C,E01010020,2257,1703,1619,79,23,33,23,0,5,5,45,455,51,2,1
2021,Sandwell 024D,E01010021,2027,1469,1357,97,31,46,19,1,15,15,37,481,35,3,2
2021,Sandwell 025A,E01010039,2152,2023,1881,88,14,65,9,0,54,54,48,67,14,0,0
2021,Sandwell 025B,E01010043,1400,1349,1304,45,10,20,14,1,0,0,0,47,4,0,0
2021,Sandwell 025C,E01010044,1546,1428,1370,54,27,12,14,1,4,4,41,68,8,0,1
2021,Sandwell 025D,E01010078,1223,1158,1134,19,11,6,2,0,5,5,12,48,4,0,1
2021,Sandwell 027A,E01009934,1448,1247,1169,68,30,29,9,0,10,10,32,117,50,2,0
2021,Sandwell 027B,E01009935,2368,2028,1908,119,58,48,12,1,1,1,81,220,31,0,8
2021,Sandwell 027C,E01009936,1556,1428,1392,34,17,15,2,0,2,2,15,99,13,1,0
2021,Sandwell 027D,E01010004,1869,1626,1527,91,19,48,23,1,8,8,68,142,28,3,2
2021,Sandwell 028A,E01010054,2078,1400,1250,142,67,28,46,1,8,8,123,482,67,0,6
2021,Sandwell 028B,E01010055,2018,1300,1006,278,152,64,62,0,16,16,154,511,43,2,8
2021,Sandwell 028C,E01010056,1887,1398,1292,90,32,49,7,2,16,16,85,375,25,0,4
2021,Sandwell 028D,E01010057,2239,1329,1094,226,125,57,44,0,9,9,155,702,50,1,2
2021,Sandwell 028E,E01010060,2116,1343,1081,236,105,82,47,2,26,26,177,535,58,1,2
2021,Sandwell 029A,E01010038,1850,1762,1720,39,19,8,12,0,3,3,31,47,10,0,0
2021,Sandwell 029B,E01010040,1425,1354,1314,40,18,15,7,0,0,0,5,48,17,0,1
2021,Sandwell 029C,E01010041,1745,1632,1589,43,19,18,6,0,0,0,26,60,24,0,3
2021,Sandwell 029D,E01010045,1700,1618,1557,61,20,22,16,3,0,0,10,60,11,1,0
2021,Sandwell 030A,E01010000,1823,1596,1503,84,57,21,5,1,9,9,58,144,23,0,2
2021,Sandwell 030B,E01010002,2197,1820,1670,146,51,48,47,0,4,4,101,222,50,1,3
2021,Sandwell 030C,E01010003,1532,1247,1151,81,18,53,10,0,15,15,44,213,28,0,0
2021,Sandwell 030D,E01010005,1643,1295,1205,85,47,16,22,0,5,5,49,249,42,3,5
2021,Sandwell 030E,E01010006,1731,1485,1396,79,40,18,21,0,10,10,36,178,28,0,4
2021,Sandwell 031A,E01009938,1833,1607,1549,46,15,24,7,0,12,12,38,165,23,0,0
2021,Sandwell 031B,E01009943,1629,1330,1261,62,38,15,5,4,7,7,20,232,43,0,4
2021,Sandwell 031C,E01009944,1845,1554,1430,105,41,47,15,2,19,19,31,238,21,1,0
2021,Sandwell 031D,E01010051,1425,1048,972,65,30,25,10,0,11,11,50,291,33,0,3
2021,Sandwell 031E,E01010058,1676,1372,1254,96,35,43,18,0,22,22,68,208,25,1,2
2021,Sandwell 032A,E01009937,1633,1441,1369,60,23,36,1,0,12,12,39,113,35,3,2
2021,Sandwell 032B,E01009939,1706,1501,1422,66,27,31,6,2,13,13,25,149,30,1,0
2021,Sandwell 032C,E01009940,1537,1369,1299,53,27,18,4,4,17,17,28,121,16,1,2
2021,Sandwell 032D,E01009941,1576,1297,1249,39,24,11,4,0,9,9,36,227,14,1,1
2021,Sandwell 032E,E01009942,1754,1536,1472,57,28,19,10,0,7,7,27,163,25,3,0
2021,Sandwell 033A,E01009929,1752,1649,1569,70,14,31,24,1,10,10,1,83,14,1,4
2021,Sandwell 033B,E01009930,1557,1460,1392,64,17,21,26,0,4,4,30,59,8,0,0
2021,Sandwell 033C,E01009931,2372,2255,2187,62,19,19,21,3,6,6,20,72,22,2,1
2021,Sandwell 033D,E01009932,1600,1457,1409,42,5,18,19,0,6,6,23,95,22,1,2
2021,Sandwell 033E,E01009999,1458,1262,1166,84,12,35,37,0,12,12,43,116,37,0,0
2021,Sandwell 034A,E01009921,1784,1454,1117,290,98,119,71,2,47,47,93,190,44,1,2
2021,Sandwell 034B,E01009922,1362,1188,1105,68,26,32,10,0,15,15,31,102,40,1,0
2021,Sandwell 034C,E01009924,1414,1296,1172,109,60,26,20,3,15,15,26,71,20,0,1
2021,Sandwell 034D,E01009925,1455,1342,1244,96,53,27,13,3,2,2,19,72,22,0,0
2021,Sandwell 034E,E01009926,1409,1270,1137,121,55,38,26,2,12,12,16,85,36,2,0
2021,Sandwell 034F,E01009927,1514,1275,1057,184,76,73,35,0,34,34,80,113,45,0,1
2021,Sandwell 034G,E01009928,1730,1414,1162,224,81,76,67,0,28,28,117,154,38,3,4
2021,Sandwell 035A,E01009933,1423,1313,1276,20,10,10,0,0,17,17,28,75,7,0,0
2021,Sandwell 035B,E01009952,2184,1932,1863,64,28,27,9,0,5,5,69,172,11,0,0
2021,Sandwell 035C,E01009955,2330,1911,1864,46,21,14,11,0,1,1,59,352,6,1,1
2021,Sandwell 035D,E01009956,1644,1521,1479,41,18,17,6,0,1,1,17,103,3,0,0
2021,Sandwell 035E,E01009959,1431,1398,1383,12,6,3,3,0,3,3,4,21,5,3,0
2021,Sandwell 035F,E01010042,1874,1737,1716,21,11,3,2,5,0,0,14,117,3,3,0
2021,Sandwell 036A,E01009923,1521,1343,1262,74,38,32,2,2,7,7,61,107,8,1,1
2021,Sandwell 036B,E01010024,1585,1429,1345,66,43,11,9,3,18,18,32,108,13,2,1
2021,Sandwell 036C,E01010026,1845,1658,1547,84,49,26,6,3,27,27,24,139,23,0,1
2021,Sandwell 036D,E01010027,1621,1417,1301,91,38,16,35,2,25,25,24,154,26,0,0
2021,Sandwell 037A,E01010001,1933,1720,1639,70,27,27,15,1,11,11,41,139,33,0,0
2021,Sandwell 037B,E01010022,1576,1425,1369,54,34,13,3,4,2,2,31,91,25,2,2
2021,Sandwell 037C,E01010023,1827,1668,1541,119,51,49,16,3,8,8,19,116,20,4,0
2021,Sandwell 037D,E01010025,1737,1574,1501,59,17,24,18,0,14,14,35,113,14,1,0
2021,Sandwell 037E,E01010028,1587,1449,1368,68,30,33,3,2,13,13,36,75,26,0,1
2021,Sandwell 038A,E01009953,2096,2005,1923,79,21,20,36,2,3,3,17,59,13,2,0
2021,Sandwell 038B,E01009954,1852,1801,1758,36,9,13,13,1,7,7,15,30,6,0,0
2021,Sandwell 038C,E01009957,1851,1692,1636,50,13,23,14,0,6,6,32,116,8,0,3
2021,Sandwell 038D,E01009958,1583,1540,1514,20,12,5,2,1,6,6,4,34,5,0,0
2021,Sandwell 039A,E01009946,1806,1557,1454,97,41,50,5,1,6,6,26,195,24,0,4
2021,Sandwell 039B,E01009948,1493,1311,1245,64,19,35,8,2,2,2,20,144,18,0,0
2021,Sandwell 039C,E01009949,1614,1354,1299,47,33,10,4,0,8,8,35,201,23,0,1
2021,Sandwell 039D,E01009950,1719,1499,1440,56,17,28,11,0,3,3,19,183,18,0,0
2021,Sandwell 039E,E01009951,2269,1929,1667,244,66,148,30,0,18,18,118,148,64,1,9
2021,Sandwell 039F,E01032592,1786,1607,1518,85,42,38,5,0,4,4,21,143,15,0,0
2021,Sandwell 040A,E01010062,2282,1446,1274,156,67,64,25,0,16,16,149,583,98,2,4
2021,Sandwell 040D,E01010064,2170,1311,1064,227,108,51,65,3,20,20,182,533,136,2,6
2021,Sandwell 040B,E01033890,1478,900,759,107,73,17,17,0,34,34,195,325,56,0,2
2021,Sandwell 040C,E01033891,1672,888,697,169,104,49,16,0,22,22,349,378,55,0,2
2021,Sandwell 041D,E01010059,2288,1374,1079,272,105,124,41,2,23,23,169,679,60,2,4
2021,Sandwell 041B,E01010061,2044,1236,1049,174,113,28,33,0,13,13,204,570,30,0,4
2021,Sandwell 041A,E01033892,2055,1290,1046,206,86,77,43,0,38,38,266,422,69,0,8
2021,Sandwell 041C,E01033893,1692,1110,914,177,50,83,40,4,19,19,122,416,41,0,3
2021,Solihull 001A,E01010118,1214,1150,1136,14,11,3,0,0,0,0,11,39,12,2,0
2021,Solihull 001B,E01010120,1255,1201,1164,34,28,3,3,0,3,3,10,28,14,2,0
2021,Solihull 001C,E01010121,1538,1453,1425,28,13,7,8,0,0,0,13,63,8,1,0
2021,Solihull 001D,E01010122,1427,1359,1323,32,19,5,5,3,4,4,11,51,6,0,0
2021,Solihull 002A,E01010235,1475,1425,1375,49,20,12,15,2,1,1,21,12,15,0,2
2021,Solihull 002B,E01010236,1418,1365,1334,26,13,4,8,1,5,5,20,15,17,1,0
2021,Solihull 002C,E01010239,1555,1498,1465,30,15,11,2,2,3,3,10,18,26,3,0
2021,Solihull 002D,E01010240,1389,1334,1273,56,31,5,18,2,5,5,16,18,20,0,1
2021,Solihull 003A,E01010117,1452,1410,1390,19,16,0,1,2,1,1,2,31,8,1,0
2021,Solihull 003B,E01010119,1539,1493,1470,23,15,5,2,1,0,0,7,35,2,2,0
2021,Solihull 003C,E01010123,1517,1461,1443,17,13,3,0,1,1,1,2,43,8,3,0
2021,Solihull 003D,E01010124,1519,1460,1435,24,18,4,0,2,1,1,9,42,6,2,0
2021,Solihull 004A,E01010146,1689,1633,1590,43,16,14,6,7,0,0,13,30,10,0,3
2021,Solihull 004B,E01010234,1811,1707,1622,76,38,20,17,1,9,9,34,49,21,0,0
2021,Solihull 004C,E01010237,1859,1800,1752,43,21,12,4,6,5,5,19,16,21,3,0
2021,Solihull 004D,E01010238,1391,1335,1281,53,25,16,10,2,1,1,30,14,11,1,0
2021,Solihull 005A,E01010145,1674,1611,1539,70,31,24,13,2,2,2,9,42,8,4,0
2021,Solihull 005B,E01010147,1601,1548,1465,76,23,34,16,3,7,7,26,17,6,3,1
2021,Solihull 005C,E01010148,1847,1781,1695,82,26,46,9,1,4,4,33,19,14,0,0
2021,Solihull 005D,E01010149,1538,1465,1423,42,28,6,8,0,0,0,15,44,12,2,0
2021,Solihull 006A,E01010125,1882,1816,1752,58,16,32,10,0,6,6,8,38,17,3,0
2021,Solihull 006B,E01010129,1645,1575,1529,43,19,19,3,2,3,3,17,24,22,5,2
2021,Solihull 006C,E01010139,1086,1067,1039,28,20,6,2,0,0,0,6,8,4,1,0
2021,Solihull 006D,E01010141,1309,1265,1223,37,12,6,19,0,5,5,7,19,17,1,0
2021,Solihull 007A,E01010140,1464,1444,1383,61,27,18,15,1,0,0,8,11,1,0,0
2021,Solihull 007B,E01010142,1492,1435,1378,52,18,22,12,0,5,5,17,26,11,3,0
2021,Solihull 007C,E01010143,1610,1549,1488,60,31,14,14,1,1,1,9,35,15,1,1
2021,Solihull 007D,E01010144,1730,1646,1582,59,38,21,0,0,5,5,28,41,15,0,0
2021,Solihull 008A,E01010111,1448,1403,1348,50,21,24,5,0,5,5,6,20,17,2,0
2021,Solihull 008B,E01010126,1457,1430,1380,49,10,27,12,0,1,1,2,12,10,1,2
2021,Solihull 008C,E01010127,1849,1791,1730,55,36,9,6,4,6,6,34,11,10,3,0
2021,Solihull 008D,E01010128,1496,1450,1429,21,17,4,0,0,0,0,8,11,25,2,0
2021,Solihull 008E,E01010130,1851,1784,1708,69,26,25,18,0,7,7,24,25,18,0,0
2021,Solihull 008F,E01010131,1485,1420,1359,59,31,11,15,2,2,2,11,46,7,1,0
2021,Solihull 009A,E01010109,1661,1602,1575,27,17,7,2,1,0,0,17,36,5,1,0
2021,Solihull 009B,E01010110,1598,1519,1482,32,23,7,1,1,5,5,15,45,18,0,1
2021,Solihull 009C,E01010112,1567,1505,1465,40,16,13,9,2,0,0,12,47,1,2,0
2021,Solihull 009D,E01010113,1352,1285,1245,36,25,9,2,0,4,4,12,41,13,0,1
2021,Solihull 009E,E01010114,1893,1802,1752,45,32,5,4,4,5,5,22,57,12,0,0
2021,Solihull 010A,E01010157,1438,1377,1333,40,26,12,0,2,4,4,12,44,3,2,0
2021,Solihull 010B,E01010159,1456,1282,1195,83,57,22,4,0,4,4,24,143,6,1,0
2021,Solihull 010C,E01010162,1551,1361,1296,58,54,4,0,0,7,7,16,145,24,2,3
2021,Solihull 010D,E01010163,1519,1385,1339,41,34,1,6,0,5,5,24,97,10,1,2
2021,Solihull 011A,E01010132,1542,1439,1372,61,37,21,3,0,6,6,15,72,13,3,0
2021,Solihull 011B,E01010133,1699,1532,1455,74,49,9,14,2,3,3,24,133,9,1,0
2021,Solihull 011C,E01010134,1480,1381,1352,27,22,3,0,2,2,2,10,80,7,2,0
2021,Solihull 011D,E01010135,1523,1423,1374,47,35,9,0,3,2,2,26,58,13,3,0
2021,Solihull 011E,E01010138,1406,1352,1289,61,30,27,1,3,2,2,3,46,4,1,0
2021,Solihull 012A,E01010136,1272,1214,1156,47,30,9,8,0,11,11,5,46,5,2,0
2021,Solihull 012B,E01010137,1372,1288,1238,42,21,15,5,1,8,8,11,64,7,2,0
2021,Solihull 012C,E01010158,1558,1443,1367,72,25,19,25,3,4,4,24,88,1,2,0
2021,Solihull 012D,E01010160,1488,1350,1285,64,32,14,18,0,1,1,18,107,10,3,0
2021,Solihull 012E,E01010161,1577,1460,1393,59,28,27,4,0,8,8,15,78,15,9,0
2021,Solihull 013A,E01010174,1684,1496,1434,49,30,4,12,3,13,13,37,125,22,1,3
2021,Solihull 013B,E01010175,1718,1534,1472,50,33,5,9,3,12,12,57,121,6,0,0
2021,Solihull 013C,E01010177,1342,1242,1193,44,30,5,6,3,5,5,15,76,4,4,1
2021,Solihull 013D,E01010178,1943,1741,1614,113,66,38,6,3,14,14,36,139,25,2,0
2021,Solihull 014A,E01010172,1577,1439,1394,37,31,1,5,0,8,8,17,101,16,1,3
2021,Solihull 014B,E01010173,1427,1274,1232,36,33,3,0,0,6,6,36,99,16,2,0
2021,Solihull 014C,E01010176,1405,1235,1188,45,36,6,0,3,2,2,47,111,8,3,1
2021,Solihull 014D,E01010179,1575,1449,1388,54,46,4,4,0,7,7,13,89,16,7,1
2021,Solihull 015A,E01010115,1555,1439,1381,45,27,10,7,1,13,13,18,93,3,1,1
2021,Solihull 015B,E01010116,1373,1177,1139,33,30,1,0,2,5,5,48,140,7,1,0
2021,Solihull 015C,E01010227,1886,1681,1617,52,29,8,14,1,12,12,44,152,7,0,2
2021,Solihull 015D,E01010228,1614,1450,1377,66,50,5,10,1,7,7,31,116,13,0,4
2021,Solihull 015E,E01010232,2199,2002,1898,86,47,23,16,0,18,18,41,138,15,2,1
2021,Solihull 016A,E01010195,1595,1414,1355,55,51,0,1,3,4,4,34,127,8,9,3
2021,Solihull 016B,E01010226,1746,1479,1379,83,44,14,20,5,17,17,50,183,18,13,3
2021,Solihull 016C,E01010229,1601,1423,1369,43,36,3,0,4,11,11,30,129,14,5,0
2021,Solihull 016D,E01010230,1823,1560,1478,70,41,20,5,4,12,12,33,208,22,0,0
2021,Solihull 016E,E01010231,1670,1438,1399,35,23,9,2,1,4,4,24,185,13,5,5
2021,Solihull 016F,E01010233,1943,1629,1519,98,43,31,22,2,12,12,47,240,23,3,1
2021,Solihull 017A,E01010108,2171,2070,2027,37,28,2,4,3,6,6,20,70,9,2,0
2021,Solihull 017B,E01010164,1714,1640,1614,25,14,5,4,2,1,1,16,44,11,2,1
2021,Solihull 017C,E01010165,1803,1766,1718,44,24,7,12,1,4,4,4,19,10,3,1
2021,Solihull 017D,E01010167,1654,1597,1553,42,30,9,3,0,2,2,12,29,15,0,1
2021,Solihull 018A,E01010199,1927,1642,1595,42,36,1,5,0,5,5,68,203,9,5,0
2021,Solihull 018B,E01010200,1447,1304,1250,54,43,6,4,1,0,0,25,103,12,3,0
2021,Solihull 018C,E01010201,1742,1531,1486,40,35,2,3,0,5,5,44,155,7,5,0
2021,Solihull 018D,E01010204,1365,1227,1183,35,23,7,5,0,9,9,35,86,17,0,0
2021,Solihull 018E,E01010205,1485,1263,1218,43,32,9,2,0,2,2,43,165,6,7,1
2021,Solihull 018F,E01010206,1771,1613,1546,60,40,10,10,0,7,7,35,112,7,4,0
2021,Solihull 019A,E01010192,1797,1403,1310,76,62,8,4,2,17,17,47,318,26,3,0
2021,Solihull 019B,E01010196,1755,1579,1508,65,56,0,3,6,6,6,33,138,3,2,0
2021,Solihull 019C,E01010197,1688,1482,1436,33,26,5,0,2,13,13,38,155,7,5,1
2021,Solihull 019D,E01010198,1660,1405,1339,59,45,9,2,3,7,7,45,189,18,3,0
2021,Solihull 021A,E01010218,1340,1249,1228,21,16,5,0,0,0,0,24,58,7,2,0
2021,Solihull 021B,E01010219,1569,1480,1451,29,20,9,0,0,0,0,19,61,7,2,0
2021,Solihull 021C,E01010221,2009,1863,1814,44,32,10,0,2,5,5,38,90,15,2,1
2021,Solihull 021D,E01010222,1386,1319,1278,38,31,7,0,0,3,3,19,40,6,2,0
2021,Solihull 022A,E01010191,1936,1638,1542,88,64,10,13,1,8,8,50,233,13,1,1
2021,Solihull 022B,E01010202,1592,1440,1399,36,27,6,1,2,5,5,34,106,10,2,0
2021,Solihull 022C,E01010203,1748,1568,1501,61,43,14,4,0,6,6,37,127,9,3,4
2021,Solihull 022D,E01010209,1731,1593,1523,64,36,13,13,2,6,6,30,98,8,1,1
2021,Solihull 022E,E01010213,1773,1640,1577,55,35,11,7,2,8,8,21,97,13,2,0
2021,Solihull 023A,E01010208,1574,1443,1375,66,46,8,10,2,2,2,19,94,16,2,0
2021,Solihull 023B,E01010210,1529,1432,1393,38,32,3,2,1,1,1,23,60,9,5,0
2021,Solihull 023C,E01010211,1439,1358,1309,44,39,3,2,0,5,5,23,53,5,0,0
2021,Solihull 023D,E01010217,1542,1494,1440,53,27,13,9,4,1,1,11,28,6,3,0
2021,Solihull 024A,E01010190,1609,1465,1409,49,32,7,8,2,7,7,42,80,17,5,0
2021,Solihull 024B,E01010193,1242,1133,1107,22,18,4,0,0,4,4,15,87,5,1,1
2021,Solihull 024C,E01010194,1558,1424,1367,47,32,9,3,3,10,10,8,104,21,1,0
2021,Solihull 024D,E01010207,1438,1290,1252,36,34,2,0,0,2,2,28,113,7,0,0
2021,Solihull 025A,E01010166,1878,1814,1775,32,23,6,0,3,7,7,21,30,13,0,0
2021,Solihull 025B,E01010168,1804,1733,1689,44,34,8,2,0,0,0,24,31,12,1,3
2021,Solihull 025C,E01010169,1677,1624,1598,21,13,2,2,4,5,5,11,33,6,3,0
2021,Solihull 025D,E01010170,1484,1427,1377,46,38,4,3,1,4,4,16,34,6,1,0
2021,Solihull 025E,E01010171,1421,1375,1351,21,12,1,2,6,3,3,7,23,13,3,0
2021,Solihull 026A,E01010151,1635,1594,1540,52,36,10,4,2,2,2,5,24,4,8,0
2021,Solihull 026B,E01010152,1296,1243,1224,18,13,4,1,0,1,1,14,34,4,1,0
2021,Solihull 026C,E01010153,1785,1699,1674,22,17,2,3,0,3,3,26,44,8,7,1
2021,Solihull 026D,E01010154,1658,1553,1508,42,37,2,1,2,3,3,16,70,17,2,0
2021,Solihull 026E,E01010155,1825,1775,1724,47,30,7,8,2,4,4,8,35,5,2,0
2021,Solihull 026F,E01010156,1531,1434,1399,28,23,1,0,4,7,7,25,57,12,2,1
2021,Solihull 027A,E01010212,1259,1084,1057,26,19,1,6,0,1,1,30,120,22,2,1
2021,Solihull 027B,E01010214,1158,1062,1025,35,20,11,0,4,2,2,14,62,20,0,0
2021,Solihull 027C,E01010215,1508,1325,1269,49,34,6,1,8,7,7,44,124,12,3,0
2021,Solihull 027D,E01010216,1487,1312,1252,54,37,7,5,5,6,6,39,132,4,0,0
2021,Solihull 028A,E01010150,1598,1505,1458,40,25,9,4,2,7,7,25,47,16,5,0
2021,Solihull 028B,E01010184,1641,1581,1547,27,17,5,4,1,7,7,17,34,6,3,0
2021,Solihull 028C,E01010185,1550,1502,1465,33,23,4,5,1,4,4,20,21,6,0,1
2021,Solihull 028D,E01010186,1859,1776,1725,49,42,5,2,0,2,2,23,39,17,4,0
2021,Solihull 028E,E01010187,1484,1400,1337,56,50,2,3,1,7,7,26,51,5,2,0
2021,Solihull 028F,E01010188,1710,1656,1599,50,42,4,1,3,7,7,13,30,4,7,0
2021,Solihull 029A,E01010180,1502,1435,1407,23,21,1,1,0,5,5,27,27,9,4,0
2021,Solihull 029B,E01010181,2785,2648,2551,89,59,15,9,6,8,8,34,86,9,8,0
2021,Solihull 029D,E01010183,1894,1794,1740,53,29,17,5,2,1,1,29,59,11,1,0
2021,Solihull 029E,E01010189,1629,1600,1569,29,20,3,2,4,2,2,2,13,11,3,0
2021,Solihull 029F,E01032885,1563,1461,1374,78,47,19,9,3,9,9,17,65,13,7,0
2021,Solihull 029G,E01032886,2763,2568,2459,102,58,31,10,3,7,7,47,128,9,10,1
2021,Solihull 030A,E01010220,1668,1562,1519,40,38,2,0,0,3,3,17,71,17,1,0
2021,Solihull 030B,E01010223,1250,1157,1106,34,28,2,2,2,17,17,19,55,16,3,0
2021,Solihull 030C,E01010225,1519,1434,1376,55,35,14,6,0,3,3,19,46,14,6,0
2021,Solihull 030D,E01032590,2297,1927,1822,86,54,12,18,2,19,19,70,284,15,1,0
2021,Walsall 001A,E01010301,1449,1421,1389,30,13,16,1,0,2,2,6,13,9,0,0
2021,Walsall 001B,E01010303,1586,1565,1536,28,11,13,2,2,1,1,4,14,2,0,1
2021,Walsall 001C,E01010306,2257,2169,2122,41,15,19,1,6,6,6,19,59,9,0,1
2021,Walsall 001D,E01010307,1732,1711,1687,22,7,12,1,2,2,2,2,15,3,1,0
2021,Walsall 002A,E01010302,1537,1514,1460,51,7,33,10,1,3,3,5,13,5,0,0
2021,Walsall 002B,E01010304,1688,1644,1615,26,10,13,3,0,3,3,13,22,6,2,1
2021,Walsall 002C,E01010305,1385,1373,1347,22,7,8,3,4,4,4,0,6,6,0,0
2021,Walsall 002D,E01010308,1808,1761,1697,63,8,43,12,0,1,1,18,25,3,1,0
2021,Walsall 003A,E01010345,1121,1103,1087,16,8,5,3,0,0,0,4,11,2,1,0
2021,Walsall 003B,E01010346,1262,1240,1234,5,4,0,0,1,1,1,8,11,3,0,0
2021,Walsall 003C,E01010347,1474,1452,1437,13,3,6,3,1,2,2,12,7,1,2,0
2021,Walsall 003D,E01010350,1411,1391,1380,11,3,5,3,0,0,0,4,10,5,0,1
2021,Walsall 004A,E01010249,1759,1720,1674,41,23,14,4,0,5,5,17,15,6,0,1
2021,Walsall 004B,E01010250,1397,1355,1332,23,10,13,0,0,0,0,3,26,9,4,0
2021,Walsall 004C,E01010252,1776,1749,1710,38,13,13,12,0,1,1,13,9,3,2,0
2021,Walsall 004D,E01010254,1468,1403,1370,29,8,4,16,1,4,4,10,33,15,1,6
2021,Walsall 005A,E01010348,1505,1479,1460,19,9,10,0,0,0,0,9,10,6,1,0
2021,Walsall 005B,E01010349,1246,1227,1208,19,7,7,2,3,0,0,2,13,2,2,0
2021,Walsall 005C,E01010351,1727,1678,1654,22,8,11,0,3,2,2,11,23,10,1,4
2021,Walsall 005D,E01010352,1605,1574,1559,13,12,1,0,0,2,2,7,23,0,1,0
2021,Walsall 006A,E01010284,1683,1651,1603,46,12,25,9,0,2,2,12,14,6,0,0
2021,Walsall 006B,E01010285,1855,1783,1745,38,21,13,4,0,0,0,20,40,11,1,0
